ts,funding_bps,cost_bps,adverse_buffer_bps,original_expected_spread_bps,original_expected_edge_bps,required_half_bps,scenario_half_bps,scenario_expected_spread_bps,scenario_edge_bps,scenario_pass
1777016491.3672197,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016491.3672197,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016491.3672197,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016491.3672197,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016491.3672197,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016491.3672197,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016491.629876,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016491.8771272,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016492.1292522,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016492.3949127,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016492.6448984,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016492.9011118,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016493.1607978,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016493.4248161,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016493.689405,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,14.0,28.0,-1.4100000000000001,False
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,15.0,30.0,0.5899999999999999,True
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,16.0,32.0,2.5900000000000034,True
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,18.0,36.0,6.590000000000003,True
1777016493.9540212,0.59,28.0,2.0,16.0,-13.41,14.705,20.0,40.0,10.590000000000003,True
1777016494.234082,0.59,28.0,2.0,16.0,-13.41,14.705,8.0,16.0,-13.41,False
1777016494.234082,0.59,28.0,2.0,16.0,-13.41,14.705,10.0,20.0,-9.41,False
1777016494.234082,0.59,28.0,2.0,16.0,-13.41,14.705,12.0,24.0,-5.41,False
